GameDate,Avg_Pace,Pace_Diff,OffRating_Diff,DefRating_Diff,NetRating_Diff,Rest_Days_Diff,BackToBack_Sum,Avg_Rolling_Pace_5g,Pace_Diff_Rolling_5g,Rolling_OffRating_Diff_5g,Rolling_DefRating_Diff_5g,Avg_Rolling_Pace_7g,Pace_Diff_Rolling_7g,Rolling_OffRating_Diff_7g,Rolling_DefRating_Diff_7g,Avg_Rolling_Pace_10g,Pace_Diff_Rolling_10g,Rolling_OffRating_Diff_10g,Rolling_DefRating_Diff_10g,TotalPoints,HomeTeam_Atlanta Hawks,HomeTeam_Boston Celtics,HomeTeam_Brooklyn Nets,HomeTeam_Charlotte Hornets,HomeTeam_Chicago Bulls,HomeTeam_Cleveland Cavaliers,HomeTeam_Dallas Mavericks,HomeTeam_Denver Nuggets,HomeTeam_Detroit Pistons,HomeTeam_Golden State Warriors,HomeTeam_Houston Rockets,HomeTeam_Indiana Pacers,HomeTeam_LA Clippers,HomeTeam_Los Angeles Lakers,HomeTeam_Memphis Grizzlies,HomeTeam_Miami Heat,HomeTeam_Milwaukee Bucks,HomeTeam_Minnesota Timberwolves,HomeTeam_New Orleans Pelicans,HomeTeam_New York Knicks,HomeTeam_Oklahoma City Thunder,HomeTeam_Orlando Magic,HomeTeam_Philadelphia 76ers,HomeTeam_Phoenix Suns,HomeTeam_Portland Trail Blazers,HomeTeam_Sacramento Kings,HomeTeam_San Antonio Spurs,HomeTeam_Toronto Raptors,HomeTeam_Utah Jazz,HomeTeam_Washington Wizards,AwayTeam_Atlanta Hawks,AwayTeam_Boston Celtics,AwayTeam_Brooklyn Nets,AwayTeam_Charlotte Hornets,AwayTeam_Chicago Bulls,AwayTeam_Cleveland Cavaliers,AwayTeam_Dallas Mavericks,AwayTeam_Denver Nuggets,AwayTeam_Detroit Pistons,AwayTeam_Golden State Warriors,AwayTeam_Houston Rockets,AwayTeam_Indiana Pacers,AwayTeam_LA Clippers,AwayTeam_Los Angeles Lakers,AwayTeam_Memphis Grizzlies,AwayTeam_Miami Heat,AwayTeam_Milwaukee Bucks,AwayTeam_Minnesota Timberwolves,AwayTeam_New Orleans Pelicans,AwayTeam_New York Knicks,AwayTeam_Oklahoma City Thunder,AwayTeam_Orlando Magic,AwayTeam_Philadelphia 76ers,AwayTeam_Phoenix Suns,AwayTeam_Portland Trail Blazers,AwayTeam_Sacramento Kings,AwayTeam_San Antonio Spurs,AwayTeam_Toronto Raptors,AwayTeam_Utah Jazz,AwayTeam_Washington Wizards
2015-10-29,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-6.8999999999999995,-1.0,1,,,,,,,,,,,,,213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-01,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.7999999999999998,0.0,0,,,,,,,,,,,,,186,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-03,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-1.4999999999999996,0.0,0,,,,,,,,,,,,,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-06,99.15,-0.5,4.400000000000006,-4.299999999999997,-8.2,1.0,0,,,,,,,,,,,,,236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-13,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-1.0999999999999996,0.0,0,,,,,,,,,,,,,199,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-17,98.4,-2.0,2.1000000000000085,-5.5,-11.7,1.0,0,,,,,,,,,,,,,178,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-21,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,1.7000000000000002,-1.0,0,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,,,,,,,,,206,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-25,98.5,-1.8000000000000114,5.5,-4.099999999999994,-6.8999999999999995,1.0,1,98.5,-1.8000000000000114,5.5,-4.099999999999994,98.5,-1.8000000000000114,5.5,-4.099999999999994,,,,,194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-27,97.55000000000001,-3.700000000000003,3.799999999999997,-2.4000000000000057,-7.0,0.0,0,97.55000000000001,-3.700000000000003,3.799999999999997,-2.4000000000000057,97.55000000000001,-3.700000000000003,3.799999999999997,-2.4000000000000057,,,,,217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-11-28,97.55000000000001,-3.700000000000003,9.600000000000009,6.400000000000006,7.700000000000001,0.0,2,97.55000000000001,-3.700000000000003,9.600000000000009,6.400000000000006,97.55000000000001,-3.700000000000003,9.600000000000009,6.400000000000006,,,,,196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-09,97.9,-3.0,6.0,-1.2999999999999972,-3.4999999999999996,-3.0,0,97.9,-3.0,6.0,-1.2999999999999972,97.9,-3.0,6.0,-1.2999999999999972,,,,,193,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-10,99.4,0.0,11.100000000000009,0.0,2.8000000000000007,1.0,1,99.4,0.0,11.100000000000009,0.0,99.4,0.0,11.100000000000009,0.0,99.4,0.0,11.100000000000009,0.0,201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-18,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-1.0999999999999996,0.0,0,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,210,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-20,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-6.1,0.0,0,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-28,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-1.8999999999999995,0.0,0,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,180,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015-12-29,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,-4.3,2.0,1,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,236,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-03,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-6.8999999999999995,-3.0,0,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-07,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,-14.1,1.0,0,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-13,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.7999999999999998,-1.0,0,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,191,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-15,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,-7.6,0.0,0,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-20,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,-3.4999999999999996,0.0,0,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-21,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,-7.1,0.0,2,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-23,100.15,1.5,0.6000000000000085,-4.0,-11.7,0.0,0,100.15,1.5,0.6000000000000085,-4.0,100.15,1.5,0.6000000000000085,-4.0,100.15,1.5,0.6000000000000085,-4.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-25,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,-7.8,0.0,0,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,224,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-28,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-1.8999999999999995,1.0,1,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,203,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-01-31,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-1.4999999999999996,-1.0,0,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-03,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,-14.1,2.0,0,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-07,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-6.1,0.0,0,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-02-10,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-5.8999999999999995,0.0,0,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-01,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,7.5,1.0,0,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,214,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-04,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,-14.799999999999999,-1.0,0,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,183,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-05,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,1.4000000000000004,2.0,1,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,204,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-08,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,-2.4999999999999996,0.0,0,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-10,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,0.20000000000000018,0.0,0,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-16,98.4,-2.0,4.5,-0.4000000000000057,-4.3,-1.0,0,98.4,-2.0,4.5,-0.4000000000000057,98.4,-2.0,4.5,-0.4000000000000057,98.4,-2.0,4.5,-0.4000000000000057,232,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-23,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-4.8,0.0,0,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-26,98.4,-2.0,4.5,-0.4000000000000057,-4.3,0.0,2,98.4,-2.0,4.5,-0.4000000000000057,98.4,-2.0,4.5,-0.4000000000000057,98.4,-2.0,4.5,-0.4000000000000057,207,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-28,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-5.8999999999999995,0.0,0,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,202,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-03-30,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,0.20000000000000018,0.0,0,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-11,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,1.7000000000000002,0.0,0,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,203,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-04-13,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-4.8,0.0,0,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-10-29,100.4,1.2000000000000028,-2.3999999999999915,-4.1000000000000085,-4.9,1.0,0,99.88,0.9599999999999937,-1.3799999999999955,-3.6400000000000006,99.85714285714286,0.9142857142856968,-1.6142857142857139,-3.6571428571428584,99.84,0.8799999999999955,-1.789999999999992,-3.6700000000000017,176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-04,99.75,-0.09999999999999432,5.400000000000006,-4.6000000000000085,2.4000000000000004,0.0,0,99.95,0.9399999999999977,4.359999999999999,-1.4000000000000057,99.96428571428572,1.014285714285677,4.285714285714278,-1.1714285714285495,99.975,1.0700000000000074,4.22999999999999,-1.0,187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-08,99.1,-1.3999999999999915,7.800000000000011,-5.700000000000003,3.7,0.0,0,98.69,-1.740000000000009,9.820000000000007,-4.140000000000001,98.33571428571429,-2.357142857142861,9.671428571428592,-2.7571428571428385,98.07,-2.8200000000000074,9.560000000000002,-1.7199999999999989,216,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-15,98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,1.8,-2.0,1,98.62,-2.0400000000000063,3.8200000000000074,-1.519999999999996,98.31428571428569,-2.5142857142857196,4.2714285714285865,-0.6571428571428584,98.08500000000001,-2.8699999999999903,4.609999999999999,-0.009999999999990905,183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-18,98.8,-2.0,3.3000000000000114,-3.799999999999997,1.1,1.0,0,98.75999999999999,-1.9200000000000017,4.160000000000011,-3.6599999999999966,98.71428571428571,-1.828571428571422,4.771428571428601,-2.2714285714285722,98.68,-1.7600000000000051,5.230000000000004,-1.230000000000004,196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-20,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-3.3,1.0,0,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,98.94285714285715,-1.4857142857142804,2.44285714285715,-5.642857142857139,98.53999999999999,-2.1199999999999903,2.6700000000000017,-4.489999999999995,198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-23,98.94999999999999,-1.7000000000000028,3.1000000000000085,-4.0,0.7000000000000001,1.0,1,98.94999999999999,-1.7000000000000028,3.1000000000000085,-4.0,98.92142857142858,-1.6428571428571672,3.7142857142857224,-3.8999999999999915,98.91499999999999,-1.450000000000017,4.439999999999998,-3.109999999999985,181,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-25,96.69999999999999,-6.200000000000003,4.300000000000011,-0.4000000000000057,5.5,0.0,0,96.69999999999999,-6.200000000000003,4.300000000000011,-0.4000000000000057,96.67857142857142,-6.2428571428571615,3.6857142857143117,-0.2428571428571189,96.58000000000001,-6.200000000000003,3.8700000000000045,0.25,163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016-11-27,100.3,1.0,0.30000000000001137,-8.299999999999997,-6.4,0.0,0,100.3,1.0,0.30000000000001137,-8.299999999999997,100.3,1.0,0.30000000000001137,-8.299999999999997,100.12,0.7999999999999972,0.680000000000021,-8.030000000000001,203,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
