Avg_Pace,Pace_Diff,OffRating_Diff,DefRating_Diff,NetRating_Diff,Rest_Days_Diff,BackToBack_Sum,Avg_Rolling_Pace_5g,Pace_Diff_Rolling_5g,Rolling_OffRating_Diff_5g,Rolling_DefRating_Diff_5g,TOVPct_Diff_Rolling_5g,REBPct_Diff_Rolling_5g,Avg_Rolling_Pace_7g,Pace_Diff_Rolling_7g,Rolling_OffRating_Diff_7g,Rolling_DefRating_Diff_7g,TOVPct_Diff_Rolling_7g,REBPct_Diff_Rolling_7g,Avg_Rolling_Pace_10g,Pace_Diff_Rolling_10g,Rolling_OffRating_Diff_10g,Rolling_DefRating_Diff_10g,TOVPct_Diff_Rolling_10g,REBPct_Diff_Rolling_10g,TotalPoints,GameDate
100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-1.0999999999999996,0.0,0,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-0.014999999999999986,0.019000000000000017,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-0.014999999999999986,0.019000000000000017,100.25,1.6999999999999886,5.1000000000000085,2.0999999999999943,-0.014999999999999986,0.019000000000000017,210,2015-12-18
98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-6.1,0.0,0,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,203,2015-12-20
99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-1.8999999999999995,0.0,0,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,180,2015-12-28
99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,-4.3,2.0,1,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,0.008000000000000007,0.016000000000000014,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,0.008000000000000007,0.016000000000000014,99.75,0.6999999999999886,6.700000000000003,-2.5999999999999943,0.008000000000000007,0.016000000000000014,236,2015-12-29
97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-6.8999999999999995,-3.0,0,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-0.010999999999999982,0.026000000000000023,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-0.010999999999999982,0.026000000000000023,97.6,-3.6000000000000085,3.200000000000003,-1.7999999999999972,-0.010999999999999982,0.026000000000000023,208,2016-01-03
99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,-14.1,1.0,0,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,224,2016-01-07
98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.7999999999999998,-1.0,0,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.022999999999999993,0.02100000000000002,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.022999999999999993,0.02100000000000002,98.6,-1.6000000000000085,6.299999999999997,1.2000000000000028,-0.022999999999999993,0.02100000000000002,191,2016-01-13
98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,-7.6,0.0,0,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,0.007000000000000006,0.017000000000000015,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,0.007000000000000006,0.017000000000000015,98.0,-2.8000000000000114,3.4000000000000057,-2.700000000000003,0.007000000000000006,0.017000000000000015,209,2016-01-15
98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,-3.4999999999999996,0.0,0,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,-0.0020000000000000018,0.03500000000000003,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,-0.0020000000000000018,0.03500000000000003,98.85,-1.1000000000000085,7.299999999999997,-2.5999999999999943,-0.0020000000000000018,0.03500000000000003,202,2016-01-20
100.80000000000001,2.799999999999997,4.5,-3.299999999999997,-7.1,0.0,2,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,0.007000000000000006,0.02100000000000002,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,0.007000000000000006,0.02100000000000002,100.80000000000001,2.799999999999997,4.5,-3.299999999999997,0.007000000000000006,0.02100000000000002,179,2016-01-21
100.15,1.5,0.6000000000000085,-4.0,-11.7,0.0,0,100.15,1.5,0.6000000000000085,-4.0,0.019000000000000017,0.031000000000000028,100.15,1.5,0.6000000000000085,-4.0,0.019000000000000017,0.031000000000000028,100.15,1.5,0.6000000000000085,-4.0,0.019000000000000017,0.031000000000000028,193,2016-01-23
98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,-7.8,0.0,0,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,-0.0020000000000000018,0.03600000000000003,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,-0.0020000000000000018,0.03600000000000003,98.80000000000001,-1.2000000000000028,3.9000000000000057,-3.4000000000000057,-0.0020000000000000018,0.03600000000000003,224,2016-01-25
99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-1.8999999999999995,1.0,1,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,99.2,-0.4000000000000057,3.6000000000000085,2.799999999999997,-0.0010000000000000009,0.02300000000000002,203,2016-01-28
97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-1.4999999999999996,-1.0,0,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-0.0030000000000000027,0.04200000000000004,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-0.0030000000000000027,0.04200000000000004,97.55000000000001,-3.700000000000003,5.400000000000006,1.5,-0.0030000000000000027,0.04200000000000004,192,2016-01-31
99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,-14.1,2.0,0,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,99.80000000000001,0.7999999999999972,-2.200000000000003,-3.700000000000003,0.01200000000000001,-0.010999999999999954,210,2016-02-03
98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-6.1,0.0,0,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,98.80000000000001,-1.2000000000000028,3.799999999999997,-1.5999999999999943,-0.008000000000000007,0.019000000000000017,190,2016-02-07
98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-5.8999999999999995,0.0,0,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,203,2016-02-10
100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,7.5,1.0,0,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,-0.0010000000000000009,0.038000000000000034,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,-0.0010000000000000009,0.038000000000000034,100.5,2.1999999999999886,13.700000000000003,2.0999999999999943,-0.0010000000000000009,0.038000000000000034,214,2016-03-01
98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,-14.799999999999999,-1.0,0,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,-0.010999999999999982,0.0050000000000000044,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,-0.010999999999999982,0.0050000000000000044,98.7,-1.4000000000000057,-0.20000000000000284,-6.299999999999997,-0.010999999999999982,0.0050000000000000044,183,2016-03-04
98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,1.4000000000000004,2.0,1,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,-0.017999999999999988,-0.0010000000000000009,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,-0.017999999999999988,-0.0010000000000000009,98.7,-1.4000000000000057,7.700000000000003,2.0999999999999943,-0.017999999999999988,-0.0010000000000000009,204,2016-03-05
96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,-2.4999999999999996,0.0,0,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,0.008000000000000007,0.04400000000000004,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,0.008000000000000007,0.04400000000000004,96.35,-6.1000000000000085,4.299999999999997,1.4000000000000057,0.008000000000000007,0.04400000000000004,175,2016-03-08
97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,0.20000000000000018,0.0,0,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,200,2016-03-10
98.4,-2.0,4.5,-0.4000000000000057,-4.3,-1.0,0,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,232,2016-03-16
100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-4.8,0.0,0,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,223,2016-03-23
98.4,-2.0,4.5,-0.4000000000000057,-4.3,0.0,2,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,98.4,-2.0,4.5,-0.4000000000000057,-0.012999999999999984,0.04600000000000004,207,2016-03-26
98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-5.8999999999999995,0.0,0,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,98.80000000000001,-1.2000000000000028,3.299999999999997,-0.9000000000000057,-0.009999999999999981,0.027000000000000024,202,2016-03-28
97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,0.20000000000000018,0.0,0,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,97.35,-4.1000000000000085,8.200000000000003,0.29999999999999716,-0.013999999999999985,0.041000000000000036,202,2016-03-30
97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,1.7000000000000002,0.0,0,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,-0.009000000000000008,0.04500000000000004,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,-0.009000000000000008,0.04500000000000004,97.45,-3.9000000000000057,9.299999999999997,0.7000000000000028,-0.009000000000000008,0.04500000000000004,203,2016-04-11
100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-4.8,0.0,0,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,100.0,1.1999999999999886,4.1000000000000085,-0.5999999999999943,-0.007000000000000006,0.01100000000000001,207,2016-04-13
100.4,1.2000000000000028,-2.3999999999999915,-4.1000000000000085,-4.9,1.0,0,99.88,0.9599999999999937,-1.3799999999999955,-3.6400000000000006,0.012399999999999994,-0.006199999999999983,99.85714285714286,0.9142857142856968,-1.6142857142857139,-3.6571428571428584,0.012285714285714316,-0.007571428571428562,99.84,0.8799999999999955,-1.789999999999992,-3.6700000000000017,0.012200000000000016,-0.008599999999999997,176,2016-10-29
99.75,-0.09999999999999432,5.400000000000006,-4.6000000000000085,2.4000000000000004,0.0,0,99.95,0.9399999999999977,4.359999999999999,-1.4000000000000057,-0.008800000000000002,0.008000000000000063,99.96428571428572,1.014285714285677,4.285714285714278,-1.1714285714285495,-0.008285714285714285,0.008857142857142897,99.975,1.0700000000000074,4.22999999999999,-1.0,-0.007900000000000101,0.00950000000000012,187,2016-11-04
99.1,-1.3999999999999915,7.800000000000011,-5.700000000000003,3.7,0.0,0,98.69,-1.740000000000009,9.820000000000007,-4.140000000000001,-0.014999999999999986,0.015400000000000025,98.33571428571429,-2.357142857142861,9.671428571428592,-2.7571428571428385,-0.01328571428571429,0.02385714285714291,98.07,-2.8200000000000074,9.560000000000002,-1.7199999999999989,-0.01200000000000001,0.030200000000000005,216,2016-11-08
98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,1.8,-2.0,1,98.62,-2.0400000000000063,3.8200000000000074,-1.519999999999996,-0.017199999999999993,0.008200000000000096,98.31428571428569,-2.5142857142857196,4.2714285714285865,-0.6571428571428584,-0.013142857142857206,0.017857142857142794,98.08500000000001,-2.8699999999999903,4.609999999999999,-0.009999999999990905,-0.010099999999999915,0.025100000000000067,183,2016-11-15
98.8,-2.0,3.3000000000000114,-3.799999999999997,1.1,1.0,0,98.75999999999999,-1.9200000000000017,4.160000000000011,-3.6599999999999966,-0.03859999999999998,-0.0024000000000000132,98.71428571428571,-1.828571428571422,4.771428571428601,-2.2714285714285722,-0.0341428571428572,0.004285714285714282,98.68,-1.7600000000000051,5.230000000000004,-1.230000000000004,-0.030799999999999994,0.009299999999999975,196,2016-11-18
99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-3.3,1.0,0,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-0.017999999999999988,0.0,98.94285714285715,-1.4857142857142804,2.44285714285715,-5.642857142857139,-0.015999999999999986,0.0077142857142856736,98.53999999999999,-2.1199999999999903,2.6700000000000017,-4.489999999999995,-0.014499999999999985,0.01319999999999999,198,2016-11-20
98.94999999999999,-1.7000000000000028,3.1000000000000085,-4.0,0.7000000000000001,1.0,1,98.94999999999999,-1.7000000000000028,3.1000000000000085,-4.0,-0.017999999999999988,-0.016000000000000014,98.92142857142858,-1.6428571428571672,3.7142857142857224,-3.8999999999999915,-0.016999999999999987,-0.01200000000000001,98.91499999999999,-1.450000000000017,4.439999999999998,-3.109999999999985,-0.01419999999999999,-0.0037000000000000366,181,2016-11-23
96.69999999999999,-6.200000000000003,4.300000000000011,-0.4000000000000057,5.5,0.0,0,96.69999999999999,-6.200000000000003,4.300000000000011,-0.4000000000000057,-0.01200000000000001,0.015000000000000013,96.67857142857142,-6.2428571428571615,3.6857142857143117,-0.2428571428571189,-0.010142857142857203,0.015142857142857125,96.58000000000001,-6.200000000000003,3.8700000000000045,0.25,-0.004699999999999899,0.023799999999999988,163,2016-11-25
100.3,1.0,0.30000000000001137,-8.299999999999997,-6.4,0.0,0,100.3,1.0,0.30000000000001137,-8.299999999999997,-0.007000000000000006,-0.008000000000000007,100.3,1.0,0.30000000000001137,-8.299999999999997,-0.007000000000000006,-0.008000000000000007,100.12,0.7999999999999972,0.680000000000021,-8.030000000000001,-0.006700000000000095,-0.0039000000000000146,203,2016-11-27
101.0,2.4000000000000057,10.100000000000009,1.2000000000000028,12.9,1.0,1,101.0,2.4000000000000057,10.100000000000009,1.2000000000000028,-0.013000000000000012,0.0020000000000000018,101.0,2.4000000000000057,10.100000000000009,1.2000000000000028,-0.013000000000000012,0.0020000000000000018,100.89,2.259999999999991,10.319999999999993,1.3299999999999983,-0.010800000000000004,0.007199999999999984,205,2016-11-28
101.35,3.1000000000000085,0.8000000000000114,-7.0,-4.6000000000000005,1.0,0,101.35,3.1000000000000085,0.8000000000000114,-7.0,-0.008000000000000007,0.0020000000000000018,101.35,3.1000000000000085,0.8000000000000114,-7.0,-0.008000000000000007,0.0020000000000000018,101.05,2.5,-0.5499999999999972,-6.310000000000002,-0.002000000000000113,0.0022999999999999687,216,2016-11-30
98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,5.7,0.0,2,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,212,2016-12-03
98.25,-3.0999999999999943,3.8000000000000114,-4.1000000000000085,1.3,0.0,0,98.25,-3.0999999999999943,3.8000000000000114,-4.1000000000000085,-0.013000000000000012,-0.015000000000000013,98.25,-3.0999999999999943,3.8000000000000114,-4.1000000000000085,-0.013000000000000012,-0.015000000000000013,98.25,-3.0999999999999943,3.8000000000000114,-4.1000000000000085,-0.013000000000000012,-0.015000000000000013,224,2016-12-09
98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,5.7,-1.0,0,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,98.44999999999999,-2.700000000000003,6.700000000000003,-2.6000000000000085,-0.026999999999999996,0.0040000000000000036,246,2016-12-16
100.15,0.7000000000000028,1.9000000000000057,-2.799999999999997,0.6000000000000001,0.0,0,100.15,0.7000000000000028,1.9000000000000057,-2.799999999999997,-0.009000000000000008,0.031000000000000028,100.15,0.7000000000000028,1.9000000000000057,-2.799999999999997,-0.009000000000000008,0.031000000000000028,100.15,0.7000000000000028,1.9000000000000057,-2.799999999999997,-0.009000000000000008,0.031000000000000028,218,2016-12-19
100.25,0.9000000000000057,6.900000000000006,-8.200000000000003,0.30000000000000004,1.0,0,100.25,0.9000000000000057,6.900000000000006,-8.200000000000003,-0.010000000000000009,0.029000000000000026,100.25,0.9000000000000057,6.900000000000006,-8.200000000000003,-0.010000000000000009,0.029000000000000026,100.25,0.9000000000000057,6.900000000000006,-8.200000000000003,-0.010000000000000009,0.029000000000000026,217,2016-12-23
98.44999999999999,-2.700000000000003,5.0,-6.799999999999997,-0.19999999999999996,-2.0,1,98.44999999999999,-2.700000000000003,5.0,-6.799999999999997,-0.013000000000000012,0.009000000000000008,98.44999999999999,-2.700000000000003,5.0,-6.799999999999997,-0.013000000000000012,0.009000000000000008,98.44999999999999,-2.700000000000003,5.0,-6.799999999999997,-0.013000000000000012,0.009000000000000008,194,2016-12-26
99.44999999999999,-0.7000000000000028,-1.8999999999999915,-5.700000000000003,-6.0,-1.0,0,99.44999999999999,-0.7000000000000028,-1.8999999999999915,-5.700000000000003,-0.023999999999999994,-0.016000000000000014,99.44999999999999,-0.7000000000000028,-1.8999999999999915,-5.700000000000003,-0.023999999999999994,-0.016000000000000014,99.44999999999999,-0.7000000000000028,-1.8999999999999915,-5.700000000000003,-0.023999999999999994,-0.016000000000000014,203,2017-01-04
99.94999999999999,0.29999999999999716,0.20000000000000284,-2.6000000000000085,-0.8,2.0,1,99.94999999999999,0.29999999999999716,0.20000000000000284,-2.6000000000000085,-0.03,-0.028000000000000025,99.94999999999999,0.29999999999999716,0.20000000000000284,-2.6000000000000085,-0.03,-0.028000000000000025,99.94999999999999,0.29999999999999716,0.20000000000000284,-2.6000000000000085,-0.03,-0.028000000000000025,193,2017-01-05
97.0,-5.599999999999994,0.6000000000000085,-4.0,-1.8,0.0,0,97.0,-5.599999999999994,0.6000000000000085,-4.0,-0.031,-0.03899999999999998,97.0,-5.599999999999994,0.6000000000000085,-4.0,-0.031,-0.03899999999999998,97.0,-5.599999999999994,0.6000000000000085,-4.0,-0.031,-0.03899999999999998,179,2017-01-07
101.69999999999999,3.799999999999997,-1.1999999999999886,-5.700000000000003,-5.3,-1.0,0,101.69999999999999,3.799999999999997,-1.1999999999999886,-5.700000000000003,0.0020000000000000018,-0.02100000000000002,101.69999999999999,3.799999999999997,-1.1999999999999886,-5.700000000000003,0.0020000000000000018,-0.02100000000000002,101.69999999999999,3.799999999999997,-1.1999999999999886,-5.700000000000003,0.0020000000000000018,-0.02100000000000002,214,2017-01-10
99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-3.3,0.0,2,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-0.017999999999999988,0.0,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-0.017999999999999988,0.0,99.19999999999999,-1.2000000000000028,1.6000000000000085,-6.400000000000006,-0.017999999999999988,0.0,215,2017-01-16
98.44999999999999,-2.700000000000003,0.20000000000000284,-3.0,-1.2,1.0,0,98.44999999999999,-2.700000000000003,0.20000000000000284,-3.0,-0.036000000000000004,0.013000000000000012,98.44999999999999,-2.700000000000003,0.20000000000000284,-3.0,-0.036000000000000004,0.013000000000000012,98.44999999999999,-2.700000000000003,0.20000000000000284,-3.0,-0.036000000000000004,0.013000000000000012,213,2017-01-18
98.75,-2.0999999999999943,1.5,-2.200000000000003,0.9,-1.0,1,98.75,-2.0999999999999943,1.5,-2.200000000000003,-0.01899999999999999,0.014000000000000012,98.75,-2.0999999999999943,1.5,-2.200000000000003,-0.01899999999999999,0.014000000000000012,98.75,-2.0999999999999943,1.5,-2.200000000000003,-0.01899999999999999,0.014000000000000012,233,2017-01-25
98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,1.8,-1.0,0,98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,-0.01999999999999999,-0.0030000000000000027,98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,-0.01999999999999999,-0.0030000000000000027,98.69999999999999,-2.200000000000003,2.1000000000000085,-1.7999999999999972,-0.01999999999999999,-0.0030000000000000027,209,2017-02-01
101.15,2.700000000000003,8.700000000000003,-4.1000000000000085,6.2,1.0,1,101.15,2.700000000000003,8.700000000000003,-4.1000000000000085,-0.010000000000000009,-0.0010000000000000009,101.15,2.700000000000003,8.700000000000003,-4.1000000000000085,-0.010000000000000009,-0.0010000000000000009,101.15,2.700000000000003,8.700000000000003,-4.1000000000000085,-0.010000000000000009,-0.0010000000000000009,221,2017-02-02
98.44999999999999,-2.700000000000003,1.5,-6.799999999999997,-3.7,0.0,0,98.44999999999999,-2.700000000000003,1.5,-6.799999999999997,-0.008000000000000007,-0.014000000000000012,98.44999999999999,-2.700000000000003,1.5,-6.799999999999997,-0.008000000000000007,-0.014000000000000012,98.44999999999999,-2.700000000000003,1.5,-6.799999999999997,-0.008000000000000007,-0.014000000000000012,215,2017-02-10
99.44999999999999,-0.7000000000000028,4.700000000000003,-5.5,0.8,1.0,0,99.44999999999999,-0.7000000000000028,4.700000000000003,-5.5,-0.01999999999999999,-0.0050000000000000044,99.44999999999999,-0.7000000000000028,4.700000000000003,-5.5,-0.01999999999999999,-0.0050000000000000044,99.44999999999999,-0.7000000000000028,4.700000000000003,-5.5,-0.01999999999999999,-0.0050000000000000044,213,2017-02-13
